,ID,Players,Bat_Score,Bowling_Score,Fielding_Score,Score
1281,392208,RV Uthappa,122.0,0.0,8.0,130.0
1282,392208,SR Tendulkar,19.0,0.0,0.0,19.0
1283,392208,ST Jayasuriya,94.0,3.0,0.0,97.0
1284,392208,W Jaffer,11.0,0.0,0.0,11.0
1285,392209,AC Gilchrist,-2.0,0.0,0.0,-2.0
1286,392209,DR Smith,91.0,2.0,8.0,101.0
1287,392209,HH Gibbs,-2.0,0.0,8.0,6.0
1288,392209,JA Morkel,4.0,90.0,0.0,94.0
1289,392209,M Vijay,49.0,0.0,16.0,65.0
1290,392209,ML Hayden,85.0,0.0,0.0,85.0
1291,392209,MS Dhoni,100.0,0.0,0.0,100.0
1292,392209,PP Ojha,-2.0,5.0,0.0,3.0
1293,392209,RG Sharma,35.0,3.0,0.0,38.0
1294,392209,RJ Harris,1.0,7.0,0.0,8.0
1295,392209,RP Singh,2.0,39.0,8.0,49.0
1296,392209,SK Raina,52.0,35.0,0.0,87.0
1297,392209,Shoaib Ahmed,1.0,34.0,0.0,35.0
1298,392209,TL Suman,25.0,33.0,0.0,58.0
1299,392209,VVS Laxman,-2.0,0.0,0.0,-2.0
1300,392209,Y Venugopal Rao,2.0,0.0,0.0,2.0
1301,392210,AS Raut,1.0,0.0,0.0,1.0
1302,392210,DPMD Jayawardene,15.0,0.0,8.0,23.0
1303,392210,GC Smith,155.0,0.0,0.0,155.0
1304,392210,IK Pathan,27.0,38.0,0.0,65.0
1305,392210,K Goel,1.0,1.0,8.0,10.0
1306,392210,KC Sangakkara,19.0,0.0,0.0,19.0
1307,392210,LA Carseldine,24.0,0.0,0.0,24.0
1308,392210,NV Ojha,130.0,0.0,12.0,142.0
1309,392210,PP Chawla,10.0,72.0,8.0,90.0
1310,392210,RA Jadeja,63.0,2.0,8.0,73.0
1311,392210,RR Powar,6.0,37.0,0.0,43.0
1312,392210,S Sohal,-2.0,0.0,0.0,-2.0
1313,392210,S Sreesanth,8.0,7.0,0.0,15.0
1314,392210,SM Katich,18.0,0.0,8.0,26.0
1315,392210,YK Pathan,22.0,38.0,0.0,60.0
1316,392210,Yuvraj Singh,82.0,0.0,0.0,82.0
1317,392211,BB McCullum,61.0,0.0,0.0,61.0
1318,392211,BJ Hodge,6.0,4.0,0.0,10.0
1319,392211,DA Warner,66.0,0.0,0.0,66.0
1320,392211,G Gambhir,111.0,0.0,0.0,111.0
1321,392211,MC Henriques,48.0,8.0,8.0,64.0
1322,392211,MN van Wyk,130.0,0.0,0.0,130.0
1323,392211,TM Dilshan,72.0,0.0,0.0,72.0
1324,392211,WP Saha,1.0,0.0,0.0,1.0
1325,392212,AC Gilchrist,39.0,0.0,20.0,59.0
1326,392212,AM Nayar,1.0,0.0,0.0,1.0
1327,392212,DB Ravi Teja,4.0,0.0,0.0,4.0
1328,392212,DJ Bravo,13.0,42.0,20.0,75.0
1329,392212,DR Smith,28.0,2.0,8.0,38.0
1330,392212,DS Kulkarni,7.0,47.0,0.0,54.0
1331,392212,HH Gibbs,-2.0,0.0,0.0,-2.0
1332,392212,Harbhajan Singh,-2.0,3.0,0.0,1.0
1333,392212,JP Duminy,92.0,0.0,0.0,92.0
1334,392212,PR Shah,57.0,0.0,8.0,65.0
1335,392212,RG Sharma,56.0,145.0,0.0,201.0
1336,392212,RJ Harris,5.0,13.0,16.0,34.0
1337,392212,RR Raje,17.0,42.0,0.0,59.0
1338,392212,SR Tendulkar,2.0,0.0,8.0,10.0
1339,392212,SS Tiwary,3.0,0.0,0.0,3.0
1340,392212,ST Jayasuriya,9.0,44.0,0.0,53.0
1341,392212,TL Suman,40.0,77.0,0.0,117.0
1342,392212,Y Venugopal Rao,46.0,0.0,0.0,46.0
1343,392213,D du Preez,10.0,36.0,0.0,46.0
1344,392213,GC Smith,36.0,0.0,0.0,36.0
1345,392213,JH Kallis,16.0,54.0,0.0,70.0
1346,392213,LA Carseldine,13.0,34.0,8.0,55.0
1347,392213,MV Boucher,6.0,0.0,0.0,6.0
1348,392213,NV Ojha,94.0,0.0,8.0,102.0
1349,392213,P Kumar,13.0,13.0,0.0,26.0
1350,392213,R Dravid,-2.0,0.0,0.0,-2.0
1351,392213,R Vinay Kumar,18.0,3.0,0.0,21.0
1352,392213,RA Jadeja,1.0,120.0,0.0,121.0
1353,392213,RE van der Merwe,19.0,1.0,0.0,20.0
1354,392213,RV Uthappa,29.0,0.0,0.0,29.0
1355,392213,V Kohli,17.0,0.0,12.0,29.0
1356,392213,W Jaffer,12.0,0.0,8.0,20.0
1357,392213,YK Pathan,30.0,0.0,0.0,30.0
1358,392214,DPMD Jayawardene,72.0,0.0,8.0,80.0
1359,392214,JA Morkel,2.0,43.0,0.0,45.0
1360,392214,K Goel,18.0,6.0,8.0,32.0
1361,392214,ML Hayden,181.0,0.0,0.0,181.0
1362,392214,MS Dhoni,108.0,0.0,0.0,108.0
1363,392214,S Badrinath,-2.0,0.0,0.0,-2.0
1364,392214,S Sohal,2.0,0.0,0.0,2.0
1365,392214,SK Raina,58.0,6.0,0.0,64.0
1366,392214,SM Katich,98.0,0.0,0.0,98.0
1367,392214,Yuvraj Singh,102.0,0.0,0.0,102.0
1368,392215,AB de Villiers,92.0,0.0,8.0,100.0
1369,392215,AM Nayar,20.0,0.0,0.0,20.0
1370,392215,AM Rahane,20.0,0.0,0.0,20.0
1371,392215,DA Warner,27.0,0.0,24.0,51.0
1372,392215,DJ Bravo,59.0,4.0,0.0,63.0
1373,392215,DS Kulkarni,1.0,15.0,0.0,16.0
1374,392215,G Gambhir,27.0,0.0,0.0,27.0
1375,392215,Harbhajan Singh,16.0,43.0,0.0,59.0
1376,392215,JP Duminy,-2.0,47.0,0.0,45.0
1377,392215,KD Karthik,9.0,0.0,28.0,37.0
1378,392215,L Ronchi,-2.0,0.0,8.0,6.0
1379,392215,PR Shah,7.0,0.0,20.0,27.0
1380,392215,RR Raje,1.0,3.0,0.0,4.0
1381,392215,SR Tendulkar,23.0,1.0,0.0,24.0
1382,392215,TM Dilshan,25.0,0.0,0.0,25.0
1383,392216,A Symonds,104.0,0.0,0.0,104.0
1384,392216,AC Gilchrist,38.0,0.0,8.0,46.0
1385,392216,B Lee,22.0,43.0,0.0,65.0
1386,392216,DPMD Jayawardene,69.0,0.0,16.0,85.0
1387,392216,HH Gibbs,17.0,0.0,12.0,29.0
1388,392216,IK Pathan,14.0,5.0,0.0,19.0
1389,392216,KC Sangakkara,37.0,0.0,8.0,45.0
1390,392216,PP Chawla,12.0,36.0,0.0,48.0
1391,392216,RG Sharma,13.0,66.0,0.0,79.0
1392,392216,S Sohal,56.0,0.0,0.0,56.0
1393,392216,SM Katich,13.0,0.0,12.0,25.0
1394,392216,TL Suman,47.0,36.0,0.0,83.0
1395,392216,WA Mota,3.0,43.0,0.0,46.0
1396,392216,Y Venugopal Rao,52.0,3.0,16.0,71.0
1397,392216,Yuvraj Singh,30.0,2.0,0.0,32.0
1398,392217,AS Raut,13.0,0.0,0.0,13.0
1399,392217,GC Smith,42.0,0.0,0.0,42.0
1400,392217,JDP Oram,1.0,3.0,8.0,12.0
1401,392217,LA Carseldine,13.0,0.0,8.0,21.0
1402,392217,M Vijay,16.0,0.0,0.0,16.0
1403,392217,ML Hayden,74.0,0.0,0.0,74.0
1404,392217,NV Ojha,-2.0,0.0,12.0,10.0
1405,392217,RA Jadeja,49.0,6.0,0.0,55.0
1406,392217,S Badrinath,113.0,0.0,0.0,113.0
1407,392217,SA Asnodkar,48.0,0.0,0.0,48.0
1408,392217,SK Raina,23.0,5.0,8.0,36.0
1409,392217,SK Warne,41.0,46.0,0.0,87.0
1410,392217,SM Harwood,6.0,6.0,0.0,12.0
1411,392217,YK Pathan,11.0,9.0,0.0,20.0
1412,392218,A Kumble,11.0,5.0,0.0,16.0
1413,392218,AM Rahane,96.0,0.0,0.0,96.0
1414,392218,JH Kallis,20.0,10.0,0.0,30.0
1415,392218,JP Duminy,97.0,0.0,8.0,105.0
1416,392218,LRPL Taylor,22.0,0.0,0.0,22.0
1417,392218,MV Boucher,68.0,0.0,8.0,76.0
1418,392218,R Dravid,10.0,0.0,0.0,10.0
1419,392218,R Vinay Kumar,3.0,39.0,0.0,42.0
1420,392218,RE van der Merwe,3.0,49.0,0.0,52.0
1421,392218,RV Uthappa,8.0,0.0,0.0,8.0
1422,392218,SR Tendulkar,-2.0,0.0,8.0,6.0
1423,392218,ST Jayasuriya,49.0,0.0,0.0,49.0
1424,392218,V Kohli,36.0,0.0,0.0,36.0
1425,392219,AB Agarkar,67.0,10.0,0.0,77.0
1426,392219,AB de Villiers,64.0,0.0,8.0,72.0
1427,392219,BB McCullum,12.0,0.0,0.0,12.0
1428,392219,BJ Hodge,-2.0,5.0,8.0,11.0
1429,392219,DA Warner,66.0,0.0,8.0,74.0
1430,392219,G Gambhir,30.0,0.0,0.0,30.0
1431,392219,KD Karthik,17.0,0.0,20.0,37.0
1432,392219,M Kartik,11.0,11.0,0.0,22.0
1433,392219,MC Henriques,2.0,37.0,8.0,47.0
1434,392219,MN van Wyk,-2.0,0.0,8.0,6.0
1435,392219,SC Ganguly,64.0,0.0,0.0,64.0
1436,392219,TM Dilshan,1.0,17.0,0.0,18.0
1437,392219,WP Saha,-2.0,0.0,0.0,-2.0
1438,392219,Yashpal Singh,19.0,0.0,0.0,19.0
1439,392220,A Symonds,48.0,9.0,0.0,57.0
1440,392220,AC Gilchrist,16.0,0.0,24.0,40.0
1441,392220,AS Raut,1.0,0.0,8.0,9.0
1442,392220,DB Ravi Teja,11.0,0.0,20.0,31.0
1443,392220,DR Smith,75.0,2.0,8.0,85.0
1444,392220,GC Smith,1.0,0.0,0.0,1.0
1445,392220,LA Carseldine,12.0,0.0,16.0,28.0
1446,392220,M Morkel,12.0,10.0,0.0,22.0
1447,392220,MM Patel,5.0,4.0,0.0,9.0
1448,392220,NV Ojha,24.0,0.0,12.0,36.0
1449,392220,RA Jadeja,19.0,78.0,8.0,105.0
1450,392220,RG Sharma,7.0,116.0,0.0,123.0
1451,392220,SA Asnodkar,78.0,0.0,0.0,78.0
1452,392220,SK Trivedi,1.0,33.0,0.0,34.0
1453,392220,SK Warne,-2.0,35.0,0.0,33.0
1454,392220,TL Suman,51.0,0.0,12.0,63.0
1455,392220,WPUJC Vaas,28.0,88.0,0.0,116.0
1456,392220,Y Venugopal Rao,20.0,0.0,0.0,20.0
1457,392220,YK Pathan,6.0,110.0,0.0,116.0
1458,392221,AD Mathews,24.0,-4.0,8.0,28.0
1459,392221,AN Ghosh,11.0,0.0,0.0,11.0
1460,392221,BB McCullum,160.0,0.0,8.0,168.0
1461,392221,DJ Hussey,71.0,2.0,0.0,73.0
1462,392221,JD Ryder,34.0,4.0,0.0,38.0
1463,392221,JH Kallis,58.0,9.0,0.0,67.0
1464,392221,LRPL Taylor,163.0,0.0,0.0,163.0
1465,392221,MV Boucher,19.0,0.0,16.0,35.0
1466,392221,R Dravid,16.0,0.0,0.0,16.0
1467,392221,RV Uthappa,7.0,0.0,0.0,7.0
1468,392221,SC Ganguly,8.0,0.0,8.0,16.0
1469,392221,WP Saha,16.0,0.0,0.0,16.0
1470,392222,AM Rahane,1.0,40.0,0.0,41.0
1471,392222,B Lee,10.0,47.0,0.0,57.0
1472,392222,DJ Bravo,128.0,7.0,20.0,155.0
1473,392222,IK Pathan,-2.0,28.0,0.0,26.0
1474,392222,K Goel,28.0,5.0,0.0,33.0
1475,392222,KC Sangakkara,2.0,0.0,0.0,2.0
1476,392222,LA Pomersbach,5.0,0.0,0.0,5.0
1477,392222,S Sohal,85.0,0.0,0.0,85.0
1478,392222,S Sreesanth,-5.0,1.0,0.0,-4.0
1479,392222,SM Katich,-2.0,0.0,0.0,-2.0
1480,392222,SR Tendulkar,67.0,0.0,12.0,79.0
1481,392222,ST Jayasuriya,8.0,2.0,0.0,10.0
1482,392222,WA Mota,4.0,0.0,8.0,12.0
1483,392222,Yuvraj Singh,18.0,5.0,0.0,23.0
1484,392223,A Mishra,2.0,-2.0,0.0,0.0
1485,392223,A Symonds,69.0,42.0,8.0,119.0
1486,392223,AB de Villiers,70.0,0.0,8.0,78.0
1487,392223,AC Gilchrist,126.0,0.0,12.0,138.0
1488,392223,DA Warner,4.0,0.0,8.0,12.0
1489,392223,DB Ravi Teja,43.0,0.0,16.0,59.0
1490,392223,DR Smith,1.0,40.0,0.0,41.0
1491,392223,G Gambhir,25.0,0.0,0.0,25.0
1492,392223,KD Karthik,82.0,0.0,8.0,90.0
1493,392223,PP Ojha,-2.0,70.0,0.0,68.0
1494,392223,R Bhatia,-2.0,154.0,8.0,160.0
1495,392223,RG Sharma,10.0,0.0,0.0,10.0
1496,392223,RP Singh,-2.0,11.0,0.0,9.0
1497,392223,Shoaib Ahmed,-2.0,0.0,8.0,6.0
1498,392223,TL Suman,3.0,0.0,0.0,3.0
1499,392223,TM Dilshan,75.0,10.0,0.0,85.0
1500,392223,V Sehwag,15.0,0.0,0.0,15.0
1501,392223,WPUJC Vaas,14.0,64.0,0.0,78.0
1502,392223,Y Venugopal Rao,1.0,0.0,16.0,17.0
1503,392224,B Akhil,-2.0,4.0,12.0,14.0
1504,392224,JA Morkel,13.0,98.0,0.0,111.0
1505,392224,JDP Oram,1.0,62.0,8.0,71.0
1506,392224,JH Kallis,-2.0,90.0,0.0,88.0
1507,392224,L Balaji,-2.0,37.0,0.0,35.0
1508,392224,LRPL Taylor,64.0,0.0,0.0,64.0
1509,392224,M Muralitharan,8.0,44.0,12.0,64.0
1510,392224,M Vijay,5.0,0.0,0.0,5.0
1511,392224,ML Hayden,110.0,0.0,8.0,118.0
1512,392224,MS Dhoni,22.0,0.0,8.0,30.0
1513,392224,MV Boucher,9.0,0.0,8.0,17.0
1514,392224,P Kumar,18.0,37.0,12.0,67.0
1515,392224,R Dravid,16.0,0.0,0.0,16.0
1516,392224,R Vinay Kumar,10.0,65.0,8.0,83.0
1517,392224,RE van der Merwe,3.0,36.0,8.0,47.0
1518,392224,RV Uthappa,10.0,0.0,16.0,26.0
1519,392224,S Badrinath,2.0,0.0,8.0,10.0
1520,392224,SB Jakati,11.0,10.0,0.0,21.0
1521,392224,SK Raina,25.0,0.0,0.0,25.0
1522,392224,V Kohli,70.0,0.0,0.0,70.0
1523,392225,AM Nayar,61.0,0.0,8.0,69.0
1524,392225,AM Rahane,3.0,0.0,8.0,11.0
1525,392225,C Nanda,-2.0,32.0,0.0,30.0
1526,392225,DJ Bravo,1.0,36.0,8.0,45.0
1527,392225,DS Kulkarni,1.0,11.0,0.0,12.0
1528,392225,GC Smith,31.0,0.0,0.0,31.0
1529,392225,Harbhajan Singh,7.0,38.0,12.0,57.0
1530,392225,J Botha,2.0,9.0,0.0,11.0
1531,392225,JP Duminy,4.0,9.0,8.0,21.0
1532,392225,NV Ojha,1.0,0.0,20.0,21.0
1533,392225,RA Jadeja,68.0,0.0,0.0,68.0
1534,392225,RJ Quiney,95.0,0.0,0.0,95.0
1535,392225,SD Chitnis,10.0,0.0,0.0,10.0
1536,392225,SL Malinga,-2.0,49.0,8.0,55.0
1537,392225,SR Tendulkar,66.0,0.0,0.0,66.0
1538,392225,ST Jayasuriya,16.0,63.0,0.0,79.0
1539,392225,YK Pathan,29.0,4.0,20.0,53.0
1540,392225,YV Takawale,26.0,0.0,0.0,26.0
1541,392226,A Nehra,1.0,75.0,0.0,76.0
1542,392226,AB de Villiers,15.0,0.0,8.0,23.0
1543,392226,DL Vettori,1.0,16.0,0.0,17.0
1544,392226,G Gambhir,8.0,0.0,0.0,8.0
1545,392226,IK Pathan,45.0,72.0,0.0,117.0
1546,392226,KC Sangakkara,71.0,0.0,20.0,91.0
1547,392226,KD Karthik,42.0,0.0,8.0,50.0
1548,392226,LA Pomersbach,17.0,0.0,0.0,17.0
1549,392226,M Manhas,38.0,0.0,0.0,38.0
1550,392226,MF Maharoof,3.0,73.0,0.0,76.0
1551,392226,PJ Sangwan,5.0,40.0,0.0,45.0
1552,392226,R Bhatia,-2.0,7.0,0.0,5.0
1553,392226,S Sohal,-3.0,0.0,16.0,13.0
1554,392226,SM Katich,44.0,0.0,0.0,44.0
1555,392226,TM Dilshan,10.0,2.0,0.0,12.0
1556,392226,V Sehwag,17.0,0.0,8.0,25.0
1557,392226,Yuvraj Singh,18.0,0.0,16.0,34.0
1558,392227,AM Nayar,53.0,0.0,0.0,53.0
1559,392227,DJ Bravo,9.0,42.0,0.0,51.0
1560,392227,Harbhajan Singh,1.0,4.0,0.0,5.0
1561,392227,JP Duminy,102.0,7.0,0.0,109.0
1562,392227,ML Hayden,94.0,0.0,12.0,106.0
1563,392227,MS Dhoni,31.0,0.0,0.0,31.0
1564,392227,PA Patel,-2.0,0.0,0.0,-2.0
1565,392227,S Badrinath,36.0,0.0,0.0,36.0
1566,392227,SK Raina,44.0,41.0,8.0,93.0
1567,392227,SR Tendulkar,11.0,0.0,0.0,11.0
1568,392227,ST Jayasuriya,58.0,0.0,0.0,58.0
1569,392228,A Symonds,26.0,41.0,0.0,67.0
1570,392228,AC Gilchrist,79.0,0.0,12.0,91.0
1571,392228,BB McCullum,30.0,0.0,0.0,30.0
1572,392228,BJ Hodge,72.0,36.0,0.0,108.0
1573,392228,DJ Hussey,79.0,1.0,8.0,88.0
1574,392228,HH Gibbs,44.0,0.0,0.0,44.0
1575,392228,Mashrafe Mortaza,2.0,0.0,12.0,14.0
1576,392228,RG Sharma,60.0,34.0,0.0,94.0
1577,392228,SC Ganguly,49.0,0.0,0.0,49.0
1578,392228,TL Suman,53.0,0.0,8.0,61.0
1579,392228,WP Saha,13.0,0.0,0.0,13.0
1580,392228,Y Venugopal Rao,7.0,0.0,0.0,7.0
1581,392229,A Symonds,29.0,42.0,0.0,71.0
1582,392229,AC Gilchrist,51.0,0.0,0.0,51.0
1583,392229,B Lee,-2.0,11.0,0.0,9.0
1584,392229,DB Ravi Teja,12.0,0.0,0.0,12.0
1585,392229,HH Gibbs,42.0,0.0,20.0,62.0
1586,392229,IK Pathan,29.0,77.0,0.0,106.0
1587,392229,KC Sangakkara,90.0,0.0,36.0,126.0
1588,392229,LA Pomersbach,1.0,0.0,0.0,1.0
1589,392229,PP Chawla,1.0,15.0,8.0,24.0
1590,392229,RG Sharma,76.0,-2.0,8.0,82.0
1591,392229,RJ Harris,2.0,12.0,16.0,30.0
1592,392229,RP Singh,-2.0,103.0,0.0,101.0
1593,392229,S Sohal,15.0,0.0,0.0,15.0
1594,392229,SM Katich,19.0,0.0,0.0,19.0
1595,392229,TL Suman,-2.0,44.0,0.0,42.0
1596,392229,WA Mota,10.0,1.0,0.0,11.0
1597,392229,Y Venugopal Rao,-2.0,48.0,0.0,46.0
1598,392229,Yuvraj Singh,34.0,117.0,0.0,151.0
1599,392230,A Singh,-2.0,6.0,0.0,4.0
1600,392230,AB de Villiers,141.0,0.0,0.0,141.0
1601,392230,AS Raut,11.0,1.0,0.0,12.0
1602,392230,G Gambhir,12.0,0.0,0.0,12.0
1603,392230,GC Smith,-2.0,0.0,0.0,-2.0
1604,392230,J Botha,53.0,50.0,0.0,103.0
1605,392230,KD Karthik,39.0,0.0,40.0,79.0
1606,392230,MM Patel,49.0,79.0,0.0,128.0
1607,392230,NV Ojha,9.0,0.0,0.0,9.0
1608,392230,RA Jadeja,38.0,4.0,0.0,42.0
1609,392230,RJ Quiney,10.0,0.0,0.0,10.0
1610,392230,SK Trivedi,6.0,3.0,0.0,9.0
1611,392230,SK Warne,12.0,4.0,0.0,16.0
1612,392230,TM Dilshan,41.0,1.0,0.0,42.0
1613,392230,V Sehwag,2.0,0.0,16.0,18.0
1614,392230,YK Pathan,1.0,2.0,0.0,3.0
1615,392231,BB McCullum,167.0,0.0,0.0,167.0
1616,392231,BJ Hodge,123.0,3.0,12.0,138.0
1617,392231,DJ Hussey,3.0,4.0,0.0,7.0
1618,392231,GJ Bailey,50.0,0.0,0.0,50.0
1619,392231,JA Morkel,43.0,-1.0,0.0,42.0
1620,392231,MS Dhoni,66.0,0.0,0.0,66.0
1621,392231,PA Patel,43.0,0.0,0.0,43.0
1622,392231,SC Ganguly,-2.0,0.0,0.0,-2.0
1623,392231,SK Raina,94.0,4.0,0.0,98.0
1624,392231,WP Saha,45.0,0.0,0.0,45.0
1625,392232,AB McDonald,3.0,2.0,0.0,5.0
1626,392232,AB de Villiers,44.0,0.0,0.0,44.0
1627,392232,DL Vettori,4.0,5.0,8.0,17.0
1628,392232,G Gambhir,49.0,0.0,0.0,49.0
1629,392232,JH Kallis,90.0,47.0,8.0,145.0
1630,392232,KD Karthik,39.0,0.0,8.0,47.0
1631,392232,LRPL Taylor,53.0,0.0,16.0,69.0
1632,392232,M Manhas,-2.0,0.0,0.0,-2.0
1633,392232,MF Maharoof,20.0,11.0,0.0,31.0
1634,392232,MV Boucher,14.0,0.0,0.0,14.0
1635,392232,R Dravid,58.0,0.0,0.0,58.0
1636,392232,RV Uthappa,1.0,0.0,16.0,17.0
1637,392232,V Sehwag,-2.0,0.0,0.0,-2.0
1638,392232,Y Nagar,24.0,63.0,0.0,87.0
1639,392233,A Singh,1.0,53.0,0.0,54.0
1640,392233,AB Agarkar,13.0,97.0,0.0,110.0
1641,392233,BB McCullum,17.0,0.0,0.0,17.0
1642,392233,BJ Hodge,10.0,0.0,0.0,10.0
1643,392233,DJ Hussey,15.0,0.0,12.0,27.0
1644,392233,J Botha,16.0,79.0,12.0,107.0
1645,392233,LR Shukla,76.0,17.0,12.0,105.0
1646,392233,MM Patel,5.0,85.0,0.0,90.0
1647,392233,NK Patel,16.0,0.0,8.0,24.0
1648,392233,NV Ojha,46.0,0.0,12.0,58.0
1649,392233,RA Jadeja,18.0,4.0,8.0,30.0
1650,392233,RJ Quiney,1.0,0.0,8.0,9.0
1651,392233,SA Asnodkar,8.0,0.0,0.0,8.0
1652,392233,SC Ganguly,-2.0,0.0,8.0,6.0
1653,392233,SK Warne,20.0,10.0,0.0,30.0
1654,392233,SS Shaikh,10.0,0.0,16.0,26.0
1655,392233,T Henderson,-2.0,9.0,0.0,7.0
1656,392233,YK Pathan,13.0,0.0,0.0,13.0
1657,392233,Yashpal Singh,0.0,0.0,0.0,0.0
1658,392234,B Lee,10.0,20.0,8.0,38.0
1659,392234,GJ Bailey,27.0,0.0,0.0,27.0
1660,392234,IK Pathan,18.0,68.0,8.0,94.0
1661,392234,JDP Oram,21.0,0.0,16.0,37.0
1662,392234,KC Sangakkara,7.0,0.0,0.0,7.0
1663,392234,L Balaji,2.0,5.0,0.0,7.0
1664,392234,LA Pomersbach,40.0,0.0,8.0,48.0
1665,392234,M Muralitharan,1.0,90.0,0.0,91.0
1666,392234,MS Dhoni,2.0,0.0,0.0,2.0
1667,392234,MS Gony,13.0,12.0,0.0,25.0
1668,392234,PA Patel,58.0,0.0,8.0,66.0
1669,392234,PP Chawla,4.0,45.0,0.0,49.0
1670,392234,R Ashwin,8.0,85.0,0.0,93.0
1671,392234,RR Powar,11.0,51.0,0.0,62.0
1672,392234,S Badrinath,4.0,0.0,0.0,4.0
1673,392234,S Sohal,3.0,0.0,0.0,3.0
1674,392234,SK Raina,28.0,85.0,8.0,121.0
1675,392234,SM Katich,10.0,0.0,12.0,22.0
1676,392234,T Thushara,1.0,71.0,0.0,72.0
1677,392234,WA Mota,5.0,40.0,0.0,45.0
1678,392234,Yuvraj Singh,0.0,0.0,12.0,12.0
1679,392235,A Mishra,23.0,4.0,0.0,27.0
1680,392235,AB de Villiers,10.0,0.0,8.0,18.0
1681,392235,AM Nayar,4.0,-3.0,8.0,9.0
1682,392235,AM Rahane,100.0,0.0,0.0,100.0
1683,392235,DA Warner,25.0,0.0,0.0,25.0
1684,392235,G Gambhir,79.0,0.0,0.0,79.0
1685,392235,Harbhajan Singh,20.0,152.0,0.0,172.0
1686,392235,JP Duminy,17.0,4.0,0.0,21.0
1687,392235,KD Karthik,-2.0,0.0,16.0,14.0
1688,392235,Mohammad Ashraful,-4.0,0.0,16.0,12.0
1689,392235,PR Shah,16.0,0.0,8.0,24.0
1690,392235,R Bhatia,2.0,46.0,0.0,48.0
1691,392235,SR Tendulkar,82.0,0.0,0.0,82.0
1692,392235,ST Jayasuriya,-2.0,-4.0,0.0,-6.0
1693,392235,TM Dilshan,50.0,0.0,12.0,62.0
1694,392235,V Sehwag,94.0,0.0,0.0,94.0
1695,392236,A Symonds,28.0,46.0,0.0,74.0
1696,392236,AA Bilakhia,24.0,0.0,0.0,24.0
1697,392236,AC Gilchrist,23.0,0.0,12.0,35.0
1698,392236,HH Gibbs,108.0,0.0,8.0,116.0
1699,392236,JH Kallis,5.0,2.0,0.0,7.0
1700,392236,LRPL Taylor,1.0,0.0,0.0,1.0
1701,392236,MK Pandey,218.0,0.0,8.0,226.0
1702,392236,R Dravid,6.0,0.0,0.0,6.0
1703,392236,RE van der Merwe,41.0,44.0,16.0,101.0
1704,392236,RG Sharma,16.0,0.0,0.0,16.0
1705,392236,RJ Harris,4.0,12.0,0.0,16.0
1706,392236,TL Suman,16.0,1.0,8.0,25.0
1707,392236,V Kohli,31.0,3.0,8.0,42.0
1708,392236,Y Venugopal Rao,8.0,0.0,0.0,8.0
1709,392237,A Mishra,-2.0,107.0,0.0,105.0
1710,392237,A Symonds,42.0,49.0,0.0,91.0
1711,392237,AA Bilakhia,10.0,0.0,0.0,10.0
1712,392237,AB de Villiers,42.0,0.0,0.0,42.0
1713,392237,AC Gilchrist,179.0,0.0,20.0,199.0
1714,392237,DA Warner,-2.0,0.0,8.0,6.0
1715,392237,G Gambhir,-2.0,0.0,0.0,-2.0
1716,392237,HH Gibbs,-2.0,0.0,8.0,6.0
1717,392237,KD Karthik,15.0,0.0,12.0,27.0
1718,392237,PJ Sangwan,-2.0,7.0,0.0,5.0
1719,392237,R Bhatia,8.0,0.0,0.0,8.0
1720,392237,RG Sharma,-1.0,1.0,0.0,0.0
1721,392237,TL Suman,36.0,0.0,12.0,48.0
1722,392237,TM Dilshan,111.0,14.0,0.0,125.0
1723,392237,V Sehwag,63.0,1.0,0.0,64.0
1724,392238,JA Morkel,30.0,45.0,0.0,75.0
1725,392238,JDP Oram,15.0,1.0,0.0,16.0
1726,392238,JH Kallis,17.0,51.0,0.0,68.0
1727,392238,LRPL Taylor,31.0,0.0,0.0,31.0
1728,392238,MK Pandey,80.0,0.0,8.0,88.0
1729,392238,ML Hayden,44.0,0.0,0.0,44.0
1730,392238,MS Dhoni,32.0,0.0,0.0,32.0
1731,392238,PA Patel,68.0,0.0,8.0,76.0
1732,392238,R Dravid,72.0,0.0,0.0,72.0
1733,392238,RE van der Merwe,2.0,35.0,0.0,37.0
1734,392238,S Badrinath,1.0,0.0,0.0,1.0
1735,392238,SK Raina,30.0,5.0,0.0,35.0
1736,392238,V Kohli,42.0,0.0,0.0,42.0
1737,392239,A Kumble,1.0,152.0,0.0,153.0
1738,392239,A Symonds,59.0,68.0,0.0,127.0
1739,392239,AA Bilakhia,6.0,0.0,0.0,6.0
1740,392239,AC Gilchrist,-2.0,0.0,32.0,30.0
1741,392239,HH Gibbs,89.0,0.0,8.0,97.0
1742,392239,JH Kallis,27.0,12.0,0.0,39.0
1743,392239,LRPL Taylor,49.0,0.0,8.0,57.0
1744,392239,MK Pandey,4.0,0.0,16.0,20.0
1745,392239,MV Boucher,9.0,0.0,0.0,9.0
1746,392239,P Kumar,2.0,6.0,0.0,8.0
1747,392239,R Dravid,7.0,0.0,0.0,7.0
1748,392239,R Vinay Kumar,12.0,75.0,0.0,87.0
1749,392239,RE van der Merwe,58.0,8.0,0.0,66.0
1750,392239,RG Sharma,34.0,0.0,0.0,34.0
1751,392239,RJ Harris,9.0,43.0,0.0,52.0
1752,392239,RV Uthappa,23.0,0.0,0.0,23.0
